OBJECTID,ORIGID,CountyName,PopulationCensus16,TimeStamp,IGEasting,IGNorthing,Lat,Long,UGI,ConfirmedCovidCases,PopulationProportionCovidCases,ConfirmedCovidDeaths,ConfirmedCovidRecovered,Shape__Area,Shape__Length
60919,1,Carlow,56932,1585699200000,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,3,5.26944424927984,,,2432351721.08691,319348.572538664
60920,2,Cavan,76176,1585699200000,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,41,53.8227263180004,,,5575009910.82324,515954.496459225
60921,3,Clare,118817,1585699200000,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,50,42.0815203211662,,,8722541705.68115,1013948.95023179
60922,4,Cork,542868,1585699200000,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,292,53.7883979162522,,,19529490885.5488,2129949.40863365
60923,5,Donegal,159192,1585699200000,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,77,48.3692647871752,,,14624041936.8887,2145085.77438756
60924,6,Dublin,1347359,1585699200000,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,2077,154.153421619628,,,2612632654.59473,449433.53182733
60925,7,Galway,258058,1585699200000,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,98,37.975958892962,,,17079158586.2568,1972288.28611619
60926,8,Kerry,147707,1585699200000,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,79,53.4842627634438,,,12483603408.0742,1753779.81860439
60927,9,Kildare,222504,1585699200000,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,103,46.2913026282674,,,4726063621.61621,422182.036778848
60928,10,Kilkenny,99232,1585699200000,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,47,47.363753627862,,,5585391835.08203,453397.572162214
60929,11,Laois,84697,1585699200000,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,16,18.8908698064867,,,4731211499.44824,398512.462211564
60930,12,Leitrim,32044,1585699200000,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,12,37.448508301086,,,4618679672.90234,453253.685043117
60931,13,Limerick,194899,1585699200000,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,96,49.2562814586016,,,7206726911.85791,673892.690484703
60932,14,Longford,40873,1585699200000,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,16,39.1456462701539,,,3097977868.80127,315245.172822004
60933,15,Louth,128884,1585699200000,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,54,41.8981409639676,,,2386326963.30518,352203.517153586
60934,16,Mayo,130507,1585699200000,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,55,42.1433333077919,,,16036984139.0337,2101964.07657906
60935,17,Meath,195044,1585699200000,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,88,45.118024650848,,,6658570745.56543,554844.750540487
60936,18,Monaghan,61386,1585699200000,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,18,29.3226468575897,,,3768943156.93945,392803.047266063
60937,19,Offaly,77961,1585699200000,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,47,60.2865535331768,,,5558826350.06201,561440.378583655
60938,20,Roscommon,64544,1585699200000,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,13,20.1412989588498,,,7278743875.74121,622494.154575241
60939,21,Sligo,65535,1585699200000,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,26,39.6734569314107,,,5348370378.15381,682286.870285499
60940,22,Tipperary,159553,1585699200000,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,94,58.9145926431969,,,11551196729.2788,781276.579658177
60941,23,Waterford,116176,1585699200000,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,43,37.0128081531469,,,4848379554.98291,643184.903993029
60942,24,Westmeath,88770,1585699200000,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,86,96.8795764334798,,,5208705730.30273,422669.332716032
60943,25,Wexford,149722,1585699200000,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,18,12.0222812946661,,,6332221063.42285,589324.476745023
60944,26,Wicklow,142425,1585699200000,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,105,73.7230121116377,,,5580728578.64697,427539.198566779
60945,1,Carlow,56932,1585785600000,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,6,10.5388884985597,,,2432351721.08691,319348.572538664
60946,2,Cavan,76176,1585785600000,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,67,87.954211300147,,,5575009910.82324,515954.496459225
60947,3,Clare,118817,1585785600000,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,54,45.4480419468595,,,8722541705.68115,1013948.95023179
60948,4,Cork,542868,1585785600000,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,304,55.9988800223996,,,19529490885.5488,2129949.40863365
60949,5,Donegal,159192,1585785600000,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,80,50.2537815970652,,,14624041936.8887,2145085.77438756
60950,6,Dublin,1347359,1585785600000,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,2251,167.067574417806,,,2612632654.59473,449433.53182733
60951,7,Galway,258058,1585785600000,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,105,40.6885273853165,,,17079158586.2568,1972288.28611619
60952,8,Kerry,147707,1585785600000,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,84,56.8693426851808,,,12483603408.0742,1753779.81860439
60953,9,Kildare,222504,1585785600000,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,136,61.1224966742171,,,4726063621.61621,422182.036778848
60954,10,Kilkenny,99232,1585785600000,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,54,54.4179297000967,,,5585391835.08203,453397.572162214
60955,11,Laois,84697,1585785600000,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,21,24.7942666210137,,,4731211499.44824,398512.462211564
60956,12,Leitrim,32044,1585785600000,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,13,40.5692173261765,,,4618679672.90234,453253.685043117
60957,13,Limerick,194899,1585785600000,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,116,59.518006762477,,,7206726911.85791,673892.690484703
60958,14,Longford,40873,1585785600000,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,17,41.5922491620385,,,3097977868.80127,315245.172822004
60959,15,Louth,128884,1585785600000,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,55,42.6740324633003,,,2386326963.30518,352203.517153586
60960,16,Mayo,130507,1585785600000,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,63,48.2732726980162,,,16036984139.0337,2101964.07657906
60961,17,Meath,195044,1585785600000,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,93,47.6815487787371,,,6658570745.56543,554844.750540487
60962,18,Monaghan,61386,1585785600000,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,20,32.5807187306552,,,3768943156.93945,392803.047266063
60963,19,Offaly,77961,1585785600000,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,63,80.8096355870243,,,5558826350.06201,561440.378583655
60964,20,Roscommon,64544,1585785600000,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,13,20.1412989588498,,,7278743875.74121,622494.154575241
60965,21,Sligo,65535,1585785600000,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,27,41.1993591210803,,,5348370378.15381,682286.870285499
60966,22,Tipperary,159553,1585785600000,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,105,65.8088534844221,,,11551196729.2788,781276.579658177
60967,23,Waterford,116176,1585785600000,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,43,37.0128081531469,,,4848379554.98291,643184.903993029
60968,24,Westmeath,88770,1585785600000,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,92,103.638616649769,,,5208705730.30273,422669.332716032
60969,25,Wexford,149722,1585785600000,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,20,13.3580903274068,,,6332221063.42285,589324.476745023
60970,26,Wicklow,142425,1585785600000,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,112,78.6378795857469,,,5580728578.64697,427539.198566779
60971,1,Carlow,56932,1585872000000,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,12,21.0777769971194,,,2432351721.08691,319348.572538664
60972,2,Cavan,76176,1585872000000,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,76,99.7689561016593,,,5575009910.82324,515954.496459225
60973,3,Clare,118817,1585872000000,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,54,45.4480419468595,,,8722541705.68115,1013948.95023179
60974,4,Cork,542868,1585872000000,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,343,63.1829468673784,,,19529490885.5488,2129949.40863365
60975,5,Donegal,159192,1585872000000,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,81,50.8819538670285,,,14624041936.8887,2145085.77438756
60976,6,Dublin,1347359,1585872000000,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,2490,184.805979698061,,,2612632654.59473,449433.53182733
60977,7,Galway,258058,1585872000000,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,108,41.8510567391827,,,17079158586.2568,1972288.28611619
60978,8,Kerry,147707,1585872000000,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,85,57.5463586695282,,,12483603408.0742,1753779.81860439
60979,9,Kildare,222504,1585872000000,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,152,68.3133786358897,,,4726063621.61621,422182.036778848
60980,10,Kilkenny,99232,1585872000000,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,73,73.5649790390197,,,5585391835.08203,453397.572162214
60981,11,Laois,84697,1585872000000,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,22,25.9749459839191,,,4731211499.44824,398512.462211564
60982,12,Leitrim,32044,1585872000000,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,13,40.5692173261765,,,4618679672.90234,453253.685043117
60983,13,Limerick,194899,1585872000000,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,128,65.6750419448022,,,7206726911.85791,673892.690484703
60984,14,Longford,40873,1585872000000,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,17,41.5922491620385,,,3097977868.80127,315245.172822004
60985,15,Louth,128884,1585872000000,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,64,49.6570559572949,,,2386326963.30518,352203.517153586
60986,16,Mayo,130507,1585872000000,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,78,59.7669090546867,,,16036984139.0337,2101964.07657906
60987,17,Meath,195044,1585872000000,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,106,54.3467115112487,,,6658570745.56543,554844.750540487
60988,18,Monaghan,61386,1585872000000,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,23,37.4678265402535,,,3768943156.93945,392803.047266063
60989,19,Offaly,77961,1585872000000,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,64,82.0923282153897,,,5558826350.06201,561440.378583655
60990,20,Roscommon,64544,1585872000000,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,15,23.2399603371344,,,7278743875.74121,622494.154575241
60991,21,Sligo,65535,1585872000000,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,28,42.72526131075,,,5348370378.15381,682286.870285499
60992,22,Tipperary,159553,1585872000000,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,118,73.9566162967791,,,11551196729.2788,781276.579658177
60993,23,Waterford,116176,1585872000000,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,46,39.5950970940642,,,4848379554.98291,643184.903993029
60994,24,Westmeath,88770,1585872000000,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,94,105.891630055199,,,5208705730.30273,422669.332716032
60995,25,Wexford,149722,1585872000000,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,21,14.0259948437771,,,6332221063.42285,589324.476745023
60996,26,Wicklow,142425,1585872000000,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,132,92.6803580832017,,,5580728578.64697,427539.198566779
60997,1,Carlow,56932,1585958400000,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,12,21.0777769971194,,,2432351721.08691,319348.572538664
60998,2,Cavan,76176,1585958400000,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,115,150.966183574879,,,5575009910.82324,515954.496459225
60999,3,Clare,118817,1585958400000,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,60,50.4978243853994,,,8722541705.68115,1013948.95023179
61000,4,Cork,542868,1585958400000,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,362,66.6828768687784,,,19529490885.5488,2129949.40863365
61001,5,Donegal,159192,1585958400000,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,103,64.7017438062214,,,14624041936.8887,2145085.77438756
61002,6,Dublin,1347359,1585958400000,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,2692,199.79827202698,,,2612632654.59473,449433.53182733
61003,7,Galway,258058,1585958400000,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,112,43.4010958776709,,,17079158586.2568,1972288.28611619
61004,8,Kerry,147707,1585958400000,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,89,60.2544226069177,,,12483603408.0742,1753779.81860439
61005,9,Kildare,222504,1585958400000,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,175,78.6502714557941,,,4726063621.61621,422182.036778848
61006,10,Kilkenny,99232,1585958400000,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,75,75.580457916801,,,5585391835.08203,453397.572162214
61007,11,Laois,84697,1585958400000,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,25,29.5169840726354,,,4731211499.44824,398512.462211564
61008,12,Leitrim,32044,1585958400000,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,14,43.689926351267,,,4618679672.90234,453253.685043117
61009,13,Limerick,194899,1585958400000,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,140,71.8320771271274,,,7206726911.85791,673892.690484703
61010,14,Longford,40873,1585958400000,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,21,51.378660729577,,,3097977868.80127,315245.172822004
61011,15,Louth,128884,1585958400000,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,65,50.4329474566277,,,2386326963.30518,352203.517153586
61012,16,Mayo,130507,1585958400000,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,107,81.9879393442497,,,16036984139.0337,2101964.07657906
61013,17,Meath,195044,1585958400000,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,141,72.2913804064724,,,6658570745.56543,554844.750540487
61014,18,Monaghan,61386,1585958400000,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,52,84.7098686997035,,,3768943156.93945,392803.047266063
61015,19,Offaly,77961,1585958400000,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,66,84.6577134721207,,,5558826350.06201,561440.378583655
61016,20,Roscommon,64544,1585958400000,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,18,27.8879524045612,,,7278743875.74121,622494.154575241
61017,21,Sligo,65535,1585958400000,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,28,42.72526131075,,,5348370378.15381,682286.870285499
61018,22,Tipperary,159553,1585958400000,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,125,78.3438731957406,,,11551196729.2788,781276.579658177
61019,23,Waterford,116176,1585958400000,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,49,42.1773860349814,,,4848379554.98291,643184.903993029
61020,24,Westmeath,88770,1585958400000,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,107,120.536217190492,,,5208705730.30273,422669.332716032
61021,25,Wexford,149722,1585958400000,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,21,14.0259948437771,,,6332221063.42285,589324.476745023
61022,26,Wicklow,142425,1585958400000,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,142,99.7015973319291,,,5580728578.64697,427539.198566779
61023,1,Carlow,56932,1586044800000,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,12,21.0777769971194,,,2432351721.08691,319348.572538664
61024,2,Cavan,76176,1586044800000,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,123,161.468178954001,,,5575009910.82324,515954.496459225
61025,3,Clare,118817,1586044800000,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,65,54.705976417516,,,8722541705.68115,1013948.95023179
61026,4,Cork,542868,1586044800000,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,421,77.5510805573362,,,19529490885.5488,2129949.40863365
61027,5,Donegal,159192,1586044800000,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,114,71.6116387758179,,,14624041936.8887,2145085.77438756
61028,6,Dublin,1347359,1586044800000,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,3061,227.185182271392,,,2612632654.59473,449433.53182733
61029,7,Galway,258058,1586044800000,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,128,49.6012524316239,,,17079158586.2568,1972288.28611619
61030,8,Kerry,147707,1586044800000,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,117,79.2108701686447,,,12483603408.0742,1753779.81860439
61031,9,Kildare,222504,1586044800000,281262,221513,53.238,-6.7837,http://data.geohive.ie/resource/county/2ae19629-1455-13a3-e055-000000000001,200,89.8860245209075,,,4726063621.61621,422182.036778848
61032,10,Kilkenny,99232,1586044800000,253094,148060,52.5816,-7.2175,http://data.geohive.ie/resource/county/2ae19629-1456-13a3-e055-000000000001,79,79.6114156723638,,,5585391835.08203,453397.572162214
61033,11,Laois,84697,1586044800000,244211,193996,52.9952,-7.3423,http://data.geohive.ie/resource/county/2ae19629-143e-13a3-e055-000000000001,31,36.6010602500679,,,4731211499.44824,398512.462211564
61034,12,Leitrim,32044,1586044800000,200446,319670,54.1261,-7.9939,http://data.geohive.ie/resource/county/2ae19629-143f-13a3-e055-000000000001,18,56.172762451629,,,4618679672.90234,453253.685043117
61035,13,Limerick,194899,1586044800000,149743,141780,52.5255,-8.7412,http://data.geohive.ie/resource/county/2ae19629-1440-13a3-e055-000000000001,143,73.3713359227087,,,7206726911.85791,673892.690484703
61036,14,Longford,40873,1586044800000,220162,275901,53.7325,-7.6952,http://data.geohive.ie/resource/county/2ae19629-1441-13a3-e055-000000000001,25,61.1650722971155,,,3097977868.80127,315245.172822004
61037,15,Louth,128884,1586044800000,299463,297349,53.9161,-6.487,http://data.geohive.ie/resource/county/2ae19629-1442-13a3-e055-000000000001,85,65.9507774432823,,,2386326963.30518,352203.517153586
61038,16,Mayo,130507,1586044800000,117679,297355,53.9191,-9.2537,http://data.geohive.ie/resource/county/2ae19629-1443-13a3-e055-000000000001,126,96.5465453960324,,,16036984139.0337,2101964.07657906
61039,17,Meath,195044,1586044800000,284946,271349,53.6851,-6.715,http://data.geohive.ie/resource/county/2ae19629-1444-13a3-e055-000000000001,168,86.1344106970735,,,6658570745.56543,554844.750540487
61040,18,Monaghan,61386,1586044800000,268914,326818,54.1857,-6.9452,http://data.geohive.ie/resource/county/2ae19629-1445-13a3-e055-000000000001,58,94.4840843189001,,,3768943156.93945,392803.047266063
61041,19,Offaly,77961,1586044800000,222690,223679,53.2632,-7.6607,http://data.geohive.ie/resource/county/2ae19629-1446-13a3-e055-000000000001,73,93.6365618706789,,,5558826350.06201,561440.378583655
61042,20,Roscommon,64544,1586044800000,182029,283486,53.8008,-8.2735,http://data.geohive.ie/resource/county/2ae19629-1447-13a3-e055-000000000001,22,34.0852751611304,,,7278743875.74121,622494.154575241
61043,21,Sligo,65535,1586044800000,165130,323355,54.1581,-8.5345,http://data.geohive.ie/resource/county/2ae19629-1449-13a3-e055-000000000001,28,42.72526131075,,,5348370378.15381,682286.870285499
61044,22,Tipperary,159553,1586044800000,205427,154345,52.6407,-7.9206,http://data.geohive.ie/resource/county/2ae19629-144a-13a3-e055-000000000001,133,83.357881080268,,,11551196729.2788,781276.579658177
61045,23,Waterford,116176,1586044800000,234676,105809,52.2035,-7.4935,http://data.geohive.ie/resource/county/2ae19629-144b-13a3-e055-000000000001,49,42.1773860349814,,,4848379554.98291,643184.903993029
61046,24,Westmeath,88770,1586044800000,238362,255966,53.5524,-7.4219,http://data.geohive.ie/resource/county/2ae19629-144c-13a3-e055-000000000001,121,136.307311028501,,,5208705730.30273,422669.332716032
61047,25,Wexford,149722,1586044800000,301627,141559,52.5164,-6.5037,http://data.geohive.ie/resource/county/2ae19629-144d-13a3-e055-000000000001,22,14.6938993601475,,,6332221063.42285,589324.476745023
61048,26,Wicklow,142425,1586044800000,311162,197894,53.0205,-6.3442,http://data.geohive.ie/resource/county/2ae19629-144e-13a3-e055-000000000001,171,120.063191153239,,,5580728578.64697,427539.198566779
61049,1,Carlow,56932,1586131200000,278661,163444,52.7168,-6.8367,http://data.geohive.ie/resource/county/2ae19629-143d-13a3-e055-000000000001,15,26.3472212463992,,,2432351721.08691,319348.572538664
61050,2,Cavan,76176,1586131200000,246380,304501,53.9878,-7.2937,http://data.geohive.ie/resource/county/2ae19629-1448-13a3-e055-000000000001,129,169.344675488343,,,5575009910.82324,515954.496459225
61051,3,Clare,118817,1586131200000,133493,182732,52.8917,-8.9889,http://data.geohive.ie/resource/county/2ae19629-1450-13a3-e055-000000000001,66,55.5476068239393,,,8722541705.68115,1013948.95023179
61052,4,Cork,542868,1586131200000,156242,77860,51.9517,-8.6372,http://data.geohive.ie/resource/county/2ae19629-1451-13a3-e055-000000000001,431,79.3931489791257,,,19529490885.5488,2129949.40863365
61053,5,Donegal,159192,1586131200000,202615,405691,54.8989,-7.96,http://data.geohive.ie/resource/county/2ae19629-1452-13a3-e055-000000000001,120,75.3806723955978,,,14624041936.8887,2145085.77438756
61054,6,Dublin,1347359,1586131200000,313762,235813,53.3605,-6.292,http://data.geohive.ie/resource/county/2ae19629-144f-13a3-e055-000000000001,3268,242.548570945086,,,2612632654.59473,449433.53182733
61055,7,Galway,258058,1586131200000,151045,235818,53.3705,-8.7362,http://data.geohive.ie/resource/county/2ae19629-1453-13a3-e055-000000000001,134,51.9263111393563,,,17079158586.2568,1972288.28611619
61056,8,Kerry,147707,1586131200000,92975,102996,52.1689,-9.565,http://data.geohive.ie/resource/county/2ae19629-1454-13a3-e055-000000000001,122,82.5959500903816,,,12483603408.0742,1753779.81860439
